"","method","cor","Rank_pcc","edistance_score","Rank_edistance","mse_score","Rank_mse","DEG_score","Rank_deg","was_score","Rank_was","sym_score","Rank_sym","ac_score","ac_rank","Rank","DataSet","op"
"9138","baseReg",0.7918,3,0.999622048497145,2,0.999486389316898,2,0,3,0.42497107601244,9,0.998874037498187,4,0.702458925220778,3.83333333333333,3,"Wessels","FLI1+RCOR1_3"
"9139","biolord",0.3936,14,0.586123212189931,10,0.00719054956343068,14,0,3,0.00779794714880677,14,0.903618318710952,11,0.31638833793552,11,15,"Wessels","FLI1+RCOR1_3"
"9140","baseControl",0.0626,15,0.815122038551053,9,0.538263995891114,12,0,3,0.235271825329192,13,0.968380031119505,9,0.436606315148478,10.1666666666667,13,"Wessels","FLI1+RCOR1_3"
"9141","CPA",0.4833,12,0,15,0.0611196712891627,13,0.01,2,0.646473679672602,4,0.263167329205797,14,0.24401011336126,10,12,"Wessels","FLI1+RCOR1_3"
"9142","GEARS",0.7581,8,0.9703407531181,6,0.935798664612224,7,0,3,0.609332672977476,5,0.98851372448363,7,0.710347635865238,6,5,"Wessels","FLI1+RCOR1_3"
"9143","GeneCompass",0.7028,9,0.918382367567783,8,0.807909604519774,10,0,3,0.544691320397577,8,0.988190313976852,8,0.660328934410331,7.66666666666667,9,"Wessels","FLI1+RCOR1_3"
"9144","GenePert",0.7599,6,0.979869109426906,5,0.95120698510529,6,0,3,0.396821068292693,12,0.997489759866349,5,0.680881153781873,6.16666666666667,7,"Wessels","FLI1+RCOR1_3"
"9145","linearModel",0.7679,5,0.994131805613574,3,0.988700564971751,3,0,3,0.420712181760945,10,1,1,0.695240758724378,4.16666666666667,4,"Wessels","FLI1+RCOR1_3"
"9146","scELMo",0.8021,1,0.982813152712299,4,0.958911145351823,5,0,3,0.607894995398229,6,0.999679356254429,3,0.72523310828613,3.66666666666667,1,"Wessels","FLI1+RCOR1_3"
"9147","scFoundation",0.5173,11,0.578842672713891,12,0.704160246533128,11,0,3,0.821651785266712,3,0.687655643901835,12,0.551601724735928,8.66666666666667,10,"Wessels","FLI1+RCOR1_3"
"9148","scGPT",0.6816,10,0.326450637544509,14,0.884437596302003,9,0,3,0.93563335010958,2,0,15,0.471353597326015,8.83333333333333,11,"Wessels","FLI1+RCOR1_3"
"9149","scouter",0.7956,2,0.432655009846631,13,0.984078068823832,4,0,3,1,1,0.348881088572978,13,0.593535694540574,6,5,"Wessels","FLI1+RCOR1_3"
"9150","trainMean",0.7814,4,1,1,1,1,0,3,0.419015842525179,11,0.999858841361065,2,0.700045780647707,3.66666666666667,1,"Wessels","FLI1+RCOR1_3"
"9151","AttentionPert",0.7355,4,0.981698383532592,4,0.979510022271715,5,0,3,0.805200412075627,5,0,15,0.583651469646656,6,5,"Wessels","FLI1+RING1_3"
"9152","baseMLP",0.2232,13,0.542872406731369,13,0.354008908685969,13,0.01,2,0.0599905704023258,13,0.963196672265302,9,0.358878093014161,10.5,13,"Wessels","FLI1+RING1_3"
"9153","baseReg",0.685,9,0.975109477825175,6,0.966592427616927,8,0,3,0.697057060107612,11,0.996364556325471,5,0.720020586979198,7,7,"Wessels","FLI1+RING1_3"
"9154","biolord",0.3095,12,0.495034037283169,14,0.283853006681514,14,0,3,0,15,0.958994672697905,10,0.341230286110431,11.3333333333333,14,"Wessels","FLI1+RING1_3"
"9155","baseControl",-0.1847,15,0.893169069377777,9,0.851336302895323,12,0,3,0.570467471752613,12,0.991124859203006,7,0.52023295053812,9.66666666666667,12,"Wessels","FLI1+RING1_3"
"9156","CPA",0.1803,14,0,15,0,15,0.06,1,0.0163715040649957,14,0.820110907139004,13,0.179463735200667,12,15,"Wessels","FLI1+RING1_3"
"9157","GEARS",0.7401,3,0.989987129778778,3,0.990311804008909,3,0,3,0.816181366275828,4,1,1,0.756096716677252,2.83333333333333,2,"Wessels","FLI1+RING1_3"
"9158","GeneCompass",0.6846,10,0.963947191620596,8,0.955122494432071,11,0,3,0.774640344765524,7,0.997125762174593,4,0.729239298832131,7.16666666666667,8,"Wessels","FLI1+RING1_3"
"9159","GenePert",0.6986,7,0.973611999255308,7,0.964922048997773,10,0,3,0.700894045109694,10,0.996024255769837,6,0.722342058188769,7.16666666666667,8,"Wessels","FLI1+RING1_3"
"9160","linearModel",0.7527,2,0.995677548344274,2,0.994097995545657,2,0,3,0.726698459353907,9,0.997862851923662,3,0.744506142527917,3.5,3,"Wessels","FLI1+RING1_3"
"9161","scELMo",0.7101,6,0.979326701257073,5,0.976948775055679,6,0,3,0.799946779085727,6,0.991058710132698,8,0.742896827588529,5.66666666666667,4,"Wessels","FLI1+RING1_3"
"9162","scFoundation",0.6306,11,0.849904080426741,10,0.966035634743875,9,0,3,0.959504625913285,3,0.932142578070845,11,0.723031153192458,7.83333333333333,11,"Wessels","FLI1+RING1_3"
"9163","scGPT",0.6933,8,0.717122250912652,12,0.967260579064588,7,0,3,0.978127529235617,2,0.789928297011123,14,0.690956442703997,7.66666666666667,10,"Wessels","FLI1+RING1_3"
"9164","scouter",0.7332,5,0.744441116714289,11,0.979732739420935,4,0,3,1,1,0.85982221765135,12,0.719532678964429,6,5,"Wessels","FLI1+RING1_3"
"9165","trainMean",0.7697,1,1,1,1,1,0,3,0.738108935040672,8,0.997982884475369,2,0.750965303252674,2.66666666666667,1,"Wessels","FLI1+RING1_3"
"9166","AttentionPert",0.8526,7,0.924246377567883,6,0.832200509770603,7,0,2,0.525542231780774,7,0.99091370452041,5,0.687583803939945,5.66666666666667,6,"Wessels","FLI1+SMARCD1_3"
"9167","baseMLP",0.5859,14,0.598288368209571,11,0.0883602378929481,14,0,2,0,15,0.898779873462212,10,0.361888079927455,11,15,"Wessels","FLI1+SMARCD1_3"
"9168","baseReg",0.8621,5,0.968707057002209,3,0.93160577740017,3,0,2,0.407647987810201,11,0.993920974508324,3,0.693996966120151,4.5,4,"Wessels","FLI1+SMARCD1_3"
"9169","biolord",0.616,12,0.609003461531771,10,0.114273576890399,13,0,2,0.0144932424389123,14,0.895902121693897,11,0.37494540042583,10.3333333333333,13,"Wessels","FLI1+SMARCD1_3"
"9170","baseControl",0.0538,15,0.688775243959714,9,0.269328802039082,12,0.01,1,0.0952605807613863,13,0.943824894939007,9,0.343498253616532,9.83333333333333,12,"Wessels","FLI1+SMARCD1_3"
"9171","CPA",0.5951,13,0,15,0,15,0,2,0.59202861745776,4,0.211024322869871,14,0.233025490054605,10.5,14,"Wessels","FLI1+SMARCD1_3"
"9172","GEARS",0.8629,4,0.930421471933761,5,0.847918436703483,6,0,2,0.55683414413485,6,0.986472004585554,6,0.697424342892941,4.83333333333333,5,"Wessels","FLI1+SMARCD1_3"
"9173","GeneCompass",0.8315,8,0.875958879089913,8,0.72642310960068,10,0,2,0.492413119906037,8,0.978598736879784,8,0.650815640912736,7.33333333333333,8,"Wessels","FLI1+SMARCD1_3"
"9174","GenePert",0.8194,9,0.915427299135487,7,0.813508920985556,8,0,2,0.356240129516614,12,0.984765568761424,7,0.648223653066513,7.5,9,"Wessels","FLI1+SMARCD1_3"
"9175","linearModel",0.8641,2,0.97947433422046,2,0.955395072217502,2,0,2,0.42091113985731,10,0.99490883623052,2,0.702464897087632,3.33333333333333,2,"Wessels","FLI1+SMARCD1_3"
"9176","scELMo",0.8641,2,0.951451582041782,4,0.893797790994053,5,0,2,0.583431872832462,5,0.992565209491623,4,0.714224409226653,3.66666666666667,3,"Wessels","FLI1+SMARCD1_3"
"9177","scFoundation",0.6381,11,0.561098644958166,12,0.613848768054375,11,0,2,0.810964867031197,3,0.652693993419237,12,0.546117712243829,8.5,10,"Wessels","FLI1+SMARCD1_3"
"9178","scGPT",0.8008,10,0.395988797856981,14,0.805012744265081,9,0,2,0.927801630068171,2,0,15,0.488267195365039,8.66666666666667,11,"Wessels","FLI1+SMARCD1_3"
"9179","scouter",0.86,6,0.466611003844214,13,0.900594732370433,4,0,2,1,1,0.328591612427601,13,0.592632891440375,6.5,7,"Wessels","FLI1+SMARCD1_3"
"9180","trainMean",0.8969,1,1,1,1,1,0,2,0.449693271008754,9,1,1,0.724432211834792,2.5,1,"Wessels","FLI1+SMARCD1_3"
"9181","AttentionPert",0.8051,9,0.982774737612481,7,0.991138953572238,9,0,2,0.959174201073987,7,0.979447856951943,7,0.786272624868442,6.83333333333333,8,"Wessels","FLI1+SSRP1_3"
"9182","baseMLP",0.4357,13,0.896911229021473,12,0.939415170935768,14,0,2,0.890724371977814,14,0.853876301128787,10,0.66943784551064,10.8333333333333,14,"Wessels","FLI1+SSRP1_3"
"9183","baseReg",0.8296,6,0.993686066432694,3,0.996620438106621,3,0,2,0.948713361015648,10,0.991557253061369,4,0.793362853102722,4.66666666666667,4,"Wessels","FLI1+SSRP1_3"
"9184","biolord",-0.000799999999999912,15,0,15,0,15,0,2,0,15,0.364802838012985,12,0.0606671396688309,12.3333333333333,15,"Wessels","FLI1+SSRP1_3"
"9185","baseControl",0.0635,14,0.942036892267261,9,0.966245595235642,12,0,2,0.919120432011414,13,0.940801692806611,9,0.638617435386821,9.83333333333333,13,"Wessels","FLI1+SSRP1_3"
"9186","CPA",0.6008,12,0.834187721428453,14,0.963690316730892,13,0.01,1,0.969730310430749,4,0.0824869309761268,14,0.576815879927703,9.66666666666667,12,"Wessels","FLI1+SSRP1_3"
"9187","GEARS",0.8128,8,0.988020824670248,6,0.994003338347724,6,0,2,0.96111192438561,6,0.986215257415457,5,0.79035855746984,5.5,5,"Wessels","FLI1+SSRP1_3"
"9188","GeneCompass",0.6561,11,0.963137672360739,8,0.979949306571599,11,0,2,0.947179564038396,11,0.957587116544762,8,0.750658943252583,8.5,11,"Wessels","FLI1+SSRP1_3"
"9189","GenePert",0.8324,5,0.988672843099749,5,0.993653017907557,7,0,2,0.945294897205976,12,0.985212790925941,6,0.790872258189871,6.16666666666667,7,"Wessels","FLI1+SSRP1_3"
"9190","linearModel",0.841,3,0.995978110809867,2,0.997856863189565,2,0,2,0.950008210199701,9,0.995277294269119,2,0.796686746411375,3.33333333333333,2,"Wessels","FLI1+SSRP1_3"
"9191","scELMo",0.8138,7,0.989191796543637,4,0.994333051703176,5,0,2,0.961885890616904,5,0.993464796552326,3,0.792112589236007,4.33333333333333,3,"Wessels","FLI1+SSRP1_3"
"9192","scFoundation",0.7234,10,0.931814174747592,10,0.988583675067488,10,0,2,0.98732066329119,3,0.599294540485721,11,0.705068842265332,7.66666666666667,10,"Wessels","FLI1+SSRP1_3"
"9193","scGPT",0.8408,4,0.886552119891552,13,0.993179054959095,8,0,2,0.995905356535667,2,0,15,0.619406088564386,7.33333333333333,9,"Wessels","FLI1+SSRP1_3"
"9194","scouter",0.8427,2,0.898205286006553,11,0.995837368887423,4,0,2,1,1,0.238014063059294,13,0.662459452992212,5.5,5,"Wessels","FLI1+SSRP1_3"
"9195","trainMean",0.8813,1,1,1,1,1,0,2,0.950324999980636,8,1,1,0.805270833330106,2.33333333333333,1,"Wessels","FLI1+SSRP1_3"
"9196","AttentionPert",0.7949,2,0.972270952927669,6,0.972448043526397,8,0,3,0.930660762251995,8,0.96931801536677,7,0.773266295678805,5.66666666666667,5,"Wessels","GATA2+GFI1_3"
"9197","baseMLP",0.4228,12,0.923944890929966,10,0.939202226931958,13,0.03,1,0.884697653248686,13,0.956672330587049,9,0.692886183616277,9.66666666666667,12,"Wessels","GATA2+GFI1_3"
"9198","baseReg",0.5965,10,0.973138920780712,5,0.972163350520356,9,0,3,0.917662068754083,11,0.982894718493181,5,0.740393176424722,7.16666666666667,9,"Wessels","GATA2+GFI1_3"
"9199","biolord",0.1254,14,0,15,0,15,0,3,0,15,0.636084638457533,12,0.126914106409589,12.3333333333333,15,"Wessels","GATA2+GFI1_3"
"9200","baseControl",0.0799,15,0.921106773823192,11,0.935944073640591,14,0,3,0.882702525510986,14,0.958472246268453,8,0.629687603207204,10.8333333333333,14,"Wessels","GATA2+GFI1_3"
"9201","CPA",0.3729,13,0.765368541905855,14,0.939581817606681,12,0.02,2,0.951857225734789,4,0,15,0.508284597541221,10,13,"Wessels","GATA2+GFI1_3"
"9202","GEARS",0.737,4,0.975908151549943,4,0.974345996900009,7,0,3,0.930766001702698,7,0.906465956590031,10,0.754081017790447,5.83333333333333,6,"Wessels","GATA2+GFI1_3"
"9203","GeneCompass",0.5293,11,0.940881745120551,9,0.952899123778193,11,0,3,0.911863876160582,12,0.98063142482311,6,0.719262694980406,8.66666666666667,11,"Wessels","GATA2+GFI1_3"
"9204","GenePert",0.702,7,0.980665901262916,3,0.977003131623067,6,0,3,0.923233863873802,10,0.992423843130558,3,0.76255445664839,5.33333333333333,4,"Wessels","GATA2+GFI1_3"
"9205","linearModel",0.7146,5,0.997708381171068,2,0.988359219308512,3,0,3,0.933354538443942,6,0.996260898226405,2,0.771713839524988,3.5,2,"Wessels","GATA2+GFI1_3"
"9206","scELMo",0.6476,9,0.970585533869116,7,0.970391927371651,10,0,3,0.924320453832603,9,0.990734155308113,4,0.750605345063581,7,8,"Wessels","GATA2+GFI1_3"
"9207","scFoundation",0.8408,1,0.947931113662457,8,1,1,0,3,1,1,0.663968791242225,11,0.742116650817447,4.16666666666667,3,"Wessels","GATA2+GFI1_3"
"9208","scGPT",0.6664,8,0.822709529276693,13,0.979628633789897,4,0,3,0.989860753762089,2,0.00909121422712023,14,0.577948355175967,7.33333333333333,10,"Wessels","GATA2+GFI1_3"
"9209","scouter",0.7878,3,0.83401607347876,12,0.979343940783855,5,0,3,0.989627281367252,3,0.257114599303372,13,0.641316982488873,6.5,7,"Wessels","GATA2+GFI1_3"
"9210","trainMean",0.7089,6,1,1,0.989940847119856,2,0,3,0.934679612199994,5,1,1,0.772253409886642,3,1,"Wessels","GATA2+GFI1_3"
"9211","AttentionPert",0.9554,9,0.974111622137756,8,0.982606895123719,9,0,4,0.918677596095085,7,0.977973857388063,8,0.80146166179077,7.5,9,"Wessels","GATA2+GSE1_3"
"9212","baseMLP",0.9671,6,0.988425144148404,4,0.991717569106533,5,0.34,1,0.903698989840554,11,0.993013981995401,5,0.863992614181815,5.33333333333333,4,"Wessels","GATA2+GSE1_3"
"9213","baseReg",0.9765,3,0.98803829220217,5,0.991251682368775,7,0,4,0.900794454293051,12,0.996961813529147,4,0.808924373732191,5.83333333333333,6,"Wessels","GATA2+GSE1_3"
"9214","biolord",0.3756,14,0,15,0,15,0.07,2,0,15,0.591317027588663,12,0.17281950459811,12.1666666666667,15,"Wessels","GATA2+GSE1_3"
"9215","baseControl",0.0757,15,0.867045740637262,11,0.900610829278393,14,0,4,0.817675425728418,14,0.956010033858067,9,0.602840338250357,11.1666666666667,14,"Wessels","GATA2+GSE1_3"
"9216","CPA",0.8087,13,0.785628757222771,14,0.953721917382752,13,0,4,0.962075287434693,4,0.0950232193404851,14,0.600858196896784,10.3333333333333,13,"Wessels","GATA2+GSE1_3"
"9217","GEARS",0.9565,8,0.98708037309721,6,0.991665803913449,6,0,4,0.931371509196854,6,0.984941435229649,6,0.808593186906194,6,7,"Wessels","GATA2+GSE1_3"
"9218","GeneCompass",0.967,7,0.981713569906603,7,0.988197535976809,8,0,4,0.917994392033326,8,0.94958699671532,10,0.800748749105343,7.33333333333333,8,"Wessels","GATA2+GSE1_3"
"9219","GenePert",0.8315,12,0.948683782306743,9,0.964074955999586,12,0,4,0.878378657586664,13,0.98438340267329,7,0.767836799761047,9.5,12,"Wessels","GATA2+GSE1_3"
"9220","linearModel",0.9767,2,1,1,1,1,0,4,0.911669703894401,9,1,1,0.8147282839824,3,1,"Wessels","GATA2+GSE1_3"
"9221","scELMo",0.9676,5,0.994356873990654,3,0.99689408841495,3,0,4,0.937426221537182,5,0.998011337382595,3,0.81571475355423,3.83333333333333,2,"Wessels","GATA2+GSE1_3"
"9222","scFoundation",0.8376,11,0.871442343708744,10,0.968164406253235,11,0,4,0.967217224455951,3,0.677670328407981,11,0.720349050470985,8.33333333333333,10,"Wessels","GATA2+GSE1_3"
"9223","scGPT",0.9103,10,0.810203066569237,13,0.979449218345584,10,0,4,0.984139380974879,2,0,15,0.614015277648283,9,11,"Wessels","GATA2+GSE1_3"
"9224","scouter",0.9856,1,0.83832658900972,12,0.995341132622425,4,0.01,3,1,1,0.348920233194463,13,0.696364659137768,5.66666666666667,5,"Wessels","GATA2+GSE1_3"
"9225","trainMean",0.9715,4,0.998415749172567,2,0.999171756910653,2,0,4,0.908840926861811,10,0.999909102008099,2,0.812972922492188,4,3,"Wessels","GATA2+GSE1_3"
"9226","AttentionPert",0.8075,8,0.986222951349978,8,0.991023161235927,10,0,3,0.916397758058548,8,0.995782158200959,4,0.782821004807569,6.83333333333333,8,"Wessels","GATA2+HDAC3_3"
"9227","baseMLP",0.911,5,0.998330579849117,2,0.99910727570302,3,0.38,1,0.913400182315406,9,0.99931459424742,2,0.86685877201916,3.66666666666667,2,"Wessels","GATA2+HDAC3_3"
"9228","baseReg",0.9367,1,1,1,1,1,0,3,0.913279344334882,10,1,1,0.80832989072248,2.83333333333333,1,"Wessels","GATA2+HDAC3_3"
"9229","biolord",0.2831,14,0,15,0,15,0.02,2,0,15,0.567728720947728,12,0.145138120157955,12.1666666666667,15,"Wessels","GATA2+HDAC3_3"
"9230","baseControl",-0.0238,15,0.953493073928163,10,0.96865545801716,14,0,3,0.884237655672615,14,0.971363379305042,10,0.62565826115383,11,14,"Wessels","GATA2+HDAC3_3"
"9231","CPA",0.7694,11,0.866232655937706,13,0.990477607498884,11,0,3,0.989274967706711,3,0.254789954227139,14,0.64502919756174,9.16666666666667,12,"Wessels","GATA2+HDAC3_3"
"9232","GEARS",0.7319,12,0.983444435458715,9,0.989188116847691,12,0,3,0.922378356065427,7,0.991603882169912,8,0.769752465090291,8.5,11,"Wessels","GATA2+HDAC3_3"
"9233","GeneCompass",0.8275,6,0.987973243065263,6,0.992511035064227,7,0,3,0.925288610932133,5,0.988666219482997,9,0.786989851424103,6,7,"Wessels","GATA2+HDAC3_3"
"9234","GenePert",0.8031,9,0.987199186663124,7,0.99216386450429,9,0,3,0.902861699167232,13,0.991721435329665,7,0.779507697610719,8,10,"Wessels","GATA2+HDAC3_3"
"9235","linearModel",0.9253,3,0.98999503217533,4,0.994147696275356,5,0,3,0.90683744513228,12,0.994143237740472,6,0.801737235220573,5.5,4,"Wessels","GATA2+HDAC3_3"
"9236","scELMo",0.794,10,0.988186975056899,5,0.99246143926995,8,0,3,0.924568875223319,6,0.997992950704106,3,0.782868373375712,5.83333333333333,5,"Wessels","GATA2+HDAC3_3"
"9237","scFoundation",0.6178,13,0.905542012777707,11,0.982889450974557,13,0,3,0.977284664734141,4,0.668749634520982,11,0.692044293834565,9.16666666666667,12,"Wessels","GATA2+HDAC3_3"
"9238","scGPT",0.8242,7,0.839371743475398,14,0.993701334126866,6,0,3,0.99408026199791,2,0,15,0.608558889933362,7.83333333333333,9,"Wessels","GATA2+HDAC3_3"
"9239","scouter",0.9241,4,0.868601037466641,12,0.99985121261717,2,0,3,1,1,0.359550040655488,13,0.69201704845655,5.83333333333333,5,"Wessels","GATA2+HDAC3_3"
"9240","trainMean",0.9314,2,0.992155458252943,3,0.995486782720825,4,0,3,0.908845825290331,11,0.995487823165663,5,0.803895981571627,4.66666666666667,3,"Wessels","GATA2+HDAC3_3"
"9241","AttentionPert",0.86,7,0.999851886594503,2,0.999168186326263,5,0,2,0.960742497658699,5,0.0605915175687993,14,0.646725681358044,5.83333333333333,6,"Wessels","GATA2+IKZF1_3"
"9242","baseMLP",0.4145,13,0.944087189424703,11,0.968231116229964,13,0.02,1,0.919973030133915,14,0.137969428712534,11,0.567460127416853,10.5,14,"Wessels","GATA2+IKZF1_3"
"9243","baseReg",0.8696,5,0.999823086765656,3,0.999264164827079,4,0,2,0.951574599463956,8,0.165403371820245,7,0.664277537146156,4.83333333333333,5,"Wessels","GATA2+IKZF1_3"
"9244","biolord",0.0272,14,0,15,0,15,0,2,0,15,0.186507966247013,5,0.0356179943745021,11,15,"Wessels","GATA2+IKZF1_3"
"9245","baseControl",0.0108,15,0.982460904232341,9,0.98883450107176,12,0,2,0.93923127498485,13,0.158756409276275,9,0.513347181594204,10,13,"Wessels","GATA2+IKZF1_3"
"9246","CPA",0.5107,12,0.817935710553492,14,0.950187158076591,14,0,2,0.951489570134825,9,1,1,0.705052073127485,8.66666666666667,11,"Wessels","GATA2+IKZF1_3"
"9247","GEARS",0.8021,9,0.996367107304048,6,0.997248616309947,8,0,2,0.958524549524195,7,0.0772527986047469,13,0.638582178623823,7.5,9,"Wessels","GATA2+IKZF1_3"
"9248","GeneCompass",0.7945,10,0.996416478439214,5,0.997312601977157,7,0,2,0.960368548249953,6,0.163035803016996,8,0.651938905280553,6.33333333333333,7,"Wessels","GATA2+IKZF1_3"
"9249","GenePert",0.8762,2,1,1,0.9993921361615,3,0,2,0.951317116284194,10,0.151730387767064,10,0.663106606702126,4.66666666666667,3,"Wessels","GATA2+IKZF1_3"
"9250","linearModel",0.8701,4,0.995029972393307,7,0.996864702306683,9,0,2,0.9484225263052,11,0.135779843584156,12,0.657699507431558,7.5,9,"Wessels","GATA2+IKZF1_3"
"9251","scELMo",0.8165,8,0.998132125386226,4,0.99824039415171,6,0,2,0.960897885763695,4,0.191989661926295,4,0.660960011204654,4.66666666666667,3,"Wessels","GATA2+IKZF1_3"
"9252","scFoundation",0.7644,11,0.946041463525017,10,0.990754071088076,11,0,2,0.987139014569955,3,0,15,0.614722424863841,8.66666666666667,11,"Wessels","GATA2+IKZF1_3"
"9253","scGPT",0.8753,3,0.911136070962778,13,0.999520107495921,2,0,2,0.99880180501697,2,0.895432563508295,2,0.780031757830661,4,2,"Wessels","GATA2+IKZF1_3"
"9254","scouter",0.8993,1,0.914863591667798,12,1,1,0,2,1,1,0.861990413867635,3,0.779359000922572,3.33333333333333,1,"Wessels","GATA2+IKZF1_3"
"9255","trainMean",0.8683,6,0.994988829780669,8,0.996800716639473,10,0,2,0.947666244314412,12,0.169774044905264,6,0.662921639273303,7.33333333333333,8,"Wessels","GATA2+IKZF1_3"
"9256","AttentionPert",0.5044,12,0.95560337011257,10,0.964063886424135,13,0,4,0.936288304454888,11,0.973786260360677,6,0.722356970225378,9.33333333333333,12,"Wessels","GATA2+KDM1A_3"
"9257","baseMLP",0.5691,11,0.957859643738928,9,0.964211771665188,12,0.02,1,0.923977604893197,13,0.955428816572793,9,0.731762972811684,9.16666666666667,11,"Wessels","GATA2+KDM1A_3"
"9258","baseReg",0.6182,9,0.971149688236689,5,0.971817298347911,10,0,4,0.931976715658049,12,0.982796339413352,5,0.745990006942667,7.5,9,"Wessels","GATA2+KDM1A_3"
"9259","biolord",0.1469,14,0,15,0,15,0,4,0,15,0.545559735287123,12,0.115409955881187,12.5,15,"Wessels","GATA2+KDM1A_3"
"9260","baseControl",0.081,15,0.937267223702381,11,0.949993662061098,14,0.01,3,0.909017625481794,14,0.957875930025886,8,0.640859073545193,10.8333333333333,14,"Wessels","GATA2+KDM1A_3"
"9261","CPA",0.3497,13,0.867402948848498,14,0.972556724553175,8,0,4,0.977573850077758,4,0.0534009505275519,14,0.536772412334497,9.5,13,"Wessels","GATA2+KDM1A_3"
"9262","GEARS",0.7599,4,0.970431307453026,6,0.972408839312122,9,0,4,0.943841796254998,8,0.964223914527265,7,0.768467642924569,6.33333333333333,7,"Wessels","GATA2+KDM1A_3"
"9263","GeneCompass",0.6043,10,0.958986036909428,8,0.964951197870452,11,0,4,0.937490374129666,10,0.947001732894659,10,0.735454890300701,8.83333333333333,10,"Wessels","GATA2+KDM1A_3"
"9264","GenePert",0.6874,8,0.984213059186207,3,0.979612963197701,6,0,4,0.938192749729374,9,0.984223633652316,4,0.762273734294266,5.66666666666667,5,"Wessels","GATA2+KDM1A_3"
